"Ticker","Sector","OBS","RET","Volume","AdjClose"
"XLE","Energy","2003-09-30",0,215600,6.44987106323242
"XLE","Energy","2003-10-01",1.44483314793289,311400,6.54373741149902
"XLE","Energy","2003-10-02",0.653566146349593,227200,6.58664512634277
"XLE","Energy","2003-10-03",0.568452067539482,1257600,6.62419366836548
"XLE","Energy","2003-10-06",0.605443634517266,153800,6.66442108154297
"XLE","Energy","2003-10-07",0.481719463775243,1158000,6.69660234451294
"XLE","Energy","2003-10-08",-0.683170008278888,617000,6.65100908279419
"XLE","Energy","2003-10-09",-0.323079621883005,461400,6.62955570220947
"XLE","Energy","2003-10-10",0.725518578631057,456600,6.67782926559448
"XLE","Energy","2003-10-13",0.400825875109523,1082000,6.70464944839478
"XLE","Energy","2003-10-14",-0.400825875109523,1348600,6.67782926559448
"XLE","Energy","2003-10-15",-1.45634666703691,1112400,6.5812816619873
"XLE","Energy","2003-10-16",1.05390771028886,227600,6.65100908279419
"XLE","Energy","2003-10-17",-0.687826030453231,201600,6.60541868209839
"XLE","Energy","2003-10-20",-0.0405999952651781,276000,6.60273742675781
"XLE","Energy","2003-10-21",0.324432935704788,310400,6.62419366836548
"XLE","Energy","2003-10-22",-1.34503883141757,908800,6.53569221496582
"XLE","Energy","2003-10-23",-0.164234031950472,212600,6.52496719360352
"XLE","Energy","2003-10-24",-0.0411664856827754,259400,6.52228164672852
"XLE","Energy","2003-10-27",-0.412019678267783,485000,6.49546384811401
"XLE","Energy","2003-10-28",0.288579481153817,572400,6.514235496521
"XLE","Energy","2003-10-29",-0.206107107639664,480600,6.50082302093506
"XLE","Energy","2003-10-30",-1.37067338437213,688400,6.41232585906982
"XLE","Energy","2003-10-31",1.5356340490464,303000,6.51155567169189
"XLE","Energy","2003-11-03",-0.619708540113861,557600,6.47132778167725
"XLE","Energy","2003-11-04",-0.332116832577922,307600,6.44987106323242
"XLE","Energy","2003-11-05",0.290660656744191,748000,6.46864557266235
"XLE","Energy","2003-11-06",0.124302279948307,273600,6.47669124603271
"XLE","Energy","2003-11-07",0.248112609842321,438000,6.4927806854248
"XLE","Energy","2003-11-10",-0.165327727421882,197400,6.48205518722534
"XLE","Energy","2003-11-11",-0.041439069379412,445400,6.47936964035034
"XLE","Energy","2003-11-12",0.577880388496577,480800,6.516921043396
"XLE","Energy","2003-11-13",0.901211383734579,278400,6.57591772079468
"XLE","Energy","2003-11-14",0.203712413147561,939000,6.58932733535767
"XLE","Energy","2003-11-17",-1.02270092234109,289000,6.52228164672852
"XLE","Energy","2003-11-18",-0.701449076078653,531800,6.47669124603271
"XLE","Energy","2003-11-19",0.248112609842321,790200,6.4927806854248
"XLE","Energy","2003-11-20",-0.248112609842321,555800,6.47669124603271
"XLE","Energy","2003-11-21",-0.74811228525371,697200,6.42841911315918
"XLE","Energy","2003-11-24",0.540779660833235,372800,6.46327686309814
"XLE","Energy","2003-11-25",0.579234395745498,631000,6.50082302093506
"XLE","Energy","2003-11-26",0.944443896474501,782200,6.56251049041748
"XLE","Energy","2003-11-28",0,288600,6.56251049041748
"XLE","Energy","2003-12-01",1.01645622546056,382000,6.62955570220947
"XLE","Energy","2003-12-02",0.685316054215268,1800800,6.67514514923096
"XLE","Energy","2003-12-03",-0.563985861200544,499400,6.63760423660278
"XLE","Energy","2003-12-04",2.39528116902559,891600,6.79851293563843
"XLE","Energy","2003-12-05",0.707565492736228,1163800,6.84678745269775
"XLE","Energy","2003-12-08",1.0907336092115,1115000,6.92187643051147
"XLE","Energy","2003-12-09",0.0774832286412952,2118000,6.92724180221558
"XLE","Energy","2003-12-10",0.0773957258919156,2366800,6.93260526657104
"XLE","Energy","2003-12-11",0.501658446642472,1062200,6.96747064590454
"XLE","Energy","2003-12-12",1.11005426703326,635800,7.04524421691895
"XLE","Energy","2003-12-15",-1.26411648043818,1375600,6.95674467086792
"XLE","Energy","2003-12-16",1.49224941806667,1183200,7.06133508682251
"XLE","Energy","2003-12-17",0.945037036531393,1980800,7.12838363647461
"XLE","Energy","2003-12-18",2.63609544474668,3413600,7.31879329681396
"XLE","Energy","2003-12-19",-0.176830093112978,2215400,7.30586290359497
"XLE","Energy","2003-12-22",0.110541591942193,785400,7.31394338607788
"XLE","Energy","2003-12-23",-0.702263497451283,1505200,7.26276016235352
"XLE","Energy","2003-12-24",1.06996153586196,347800,7.34088611602783
"XLE","Energy","2003-12-26",0.402813375943967,676000,7.37051582336426
"XLE","Energy","2003-12-29",1.16282489089998,1110400,7.45672225952148
"XLE","Energy","2003-12-30",0.216521147612969,1018400,7.47288513183594
"XLE","Energy","2003-12-31",-0.687243394520554,1529600,7.42170429229736
"XLE","Energy","2004-01-02",-0.0363265630240139,988000,7.41900873184204
"XLE","Energy","2004-01-05",1.90620376847894,1648800,7.56178665161133
"XLE","Energy","2004-01-06",-0.106973383925801,1382200,7.55370187759399
"XLE","Energy","2004-01-07",-1.03966588079527,3353600,7.47557544708252
"XLE","Energy","2004-01-08",0.287897957952055,2669800,7.4971284866333
"XLE","Energy","2004-01-09",0.501822915536865,4739600,7.53484535217285
"XLE","Energy","2004-01-12",0.285642863207425,1640000,7.55639886856079
"XLE","Energy","2004-01-13",0.03562834394506,2006000,7.55909156799316
"XLE","Energy","2004-01-14",-0.249829810902336,1660400,7.54023027420044
"XLE","Energy","2004-01-15",-1.69339378447142,2048200,7.41361951828003
"XLE","Energy","2004-01-16",0.940309518509652,711200,7.48365926742554
"XLE","Energy","2004-01-20",2.48861524609065,1912400,7.6722354888916
"XLE","Energy","2004-01-21",0.595142421297012,1496000,7.7180323600769
"XLE","Energy","2004-01-22",-0.489876749333895,850200,7.68031597137451
"XLE","Energy","2004-01-23",0.873056380578552,3394600,7.74766302108765
"XLE","Energy","2004-01-26",0.589371558800966,1367800,7.79346036911011
"XLE","Energy","2004-01-27",-0.207636197575223,1509000,7.77729511260986
"XLE","Energy","2004-01-28",-1.43031894391448,1881000,7.66684675216675
"XLE","Energy","2004-01-29",-0.0703482747536288,6494200,7.66145515441895
"XLE","Energy","2004-01-30",-0.953788883600604,1227000,7.58872842788696
"XLE","Energy","2004-02-02",0.566289292016631,1877800,7.6318244934082
"XLE","Energy","2004-02-03",-0.389032083443785,869000,7.60219192504883
"XLE","Energy","2004-02-04",-0.711199828231379,1072000,7.54831695556641
"XLE","Energy","2004-02-05",-0.89628696202122,2080400,7.48096466064453
"XLE","Energy","2004-02-06",0.6818938896195,1031800,7.532151222229
"XLE","Energy","2004-02-09",1.20870887918914,1478600,7.62374544143677
"XLE","Energy","2004-02-10",1.33380312942779,1883600,7.72611236572266
"XLE","Energy","2004-02-11",1.35066746363819,4028200,7.83117437362671
"XLE","Energy","2004-02-12",0.309102831805541,1565800,7.85541820526123
"XLE","Energy","2004-02-13",-0.240302977465179,1720600,7.83656406402588
"XLE","Energy","2004-02-17",0.855711283236094,1065400,7.9039101600647
"XLE","Energy","2004-02-18",-1.06219203837243,1508000,7.82039976119995
"XLE","Energy","2004-02-19",-0.103403528422641,841400,7.81231737136841
"XLE","Energy","2004-02-20",-0.0344488767703766,645400,7.80962657928467
"XLE","Energy","2004-02-23",0.790197373690216,1211000,7.87158250808716
"XLE","Energy","2004-02-24",0.170983873546549,936200,7.8850531578064
"XLE","Energy","2004-02-25",0.477133121447437,1959600,7.92276525497437
"XLE","Energy","2004-02-26",0.339472334680657,1503600,7.94970655441284
"XLE","Energy","2004-02-27",0.473285738987261,1030400,7.98742055892944
"XLE","Energy","2004-03-01",1.9041726108632,3672800,8.14097213745117
"XLE","Energy","2004-03-02",-0.86409413815165,2509000,8.07092952728271
"XLE","Energy","2004-03-03",-0.133529057025861,1321200,8.06015968322754
"XLE","Energy","2004-03-04",-0.301328274279289,1287000,8.03590869903564
"XLE","Energy","2004-03-05",0.867820073155023,1727800,8.10594940185547
"XLE","Energy","2004-03-08",0.431131396301776,1130600,8.14097213745117
"XLE","Energy","2004-03-09",-0.664010449432073,1783600,8.0870943069458
"XLE","Energy","2004-03-10",-1.74732532153139,962800,7.94701385498047
"XLE","Energy","2004-03-11",-2.26274671881677,3188400,7.76921224594116
"XLE","Energy","2004-03-12",1.44582714121499,1088400,7.88235759735107
"XLE","Energy","2004-03-15",0.204811115714643,1742800,7.89851808547974
"XLE","Energy","2004-03-16",-0.0341090884885986,1173000,7.89582443237305
"XLE","Energy","2004-03-17",1.38916835667833,3172200,8.00627613067627
"XLE","Energy","2004-03-18",1.00437451522879,1041000,8.0870943069458
"XLE","Energy","2004-03-19",-2.07194072449699,1168400,7.92125844955444
"XLE","Energy","2004-03-22",-0.960905862906225,1957600,7.84550714492798
"XLE","Energy","2004-03-23",-0.692029047658105,2405400,7.79140138626099
"XLE","Energy","2004-03-24",-2.14078290295063,2021600,7.62637710571289
"XLE","Energy","2004-03-25",-0.390998993947722,2029800,7.59661626815796
"XLE","Energy","2004-03-26",1.13312054816714,1550000,7.68318462371826
"XLE","Energy","2004-03-29",0.526817070037922,2820800,7.72376775741577
"XLE","Energy","2004-03-30",1.80500621967998,1630800,7.86444807052612
"XLE","Energy","2004-03-31",0.92448040848101,4161200,7.93749046325684
"XLE","Energy","2004-04-01",-1.1656133018096,6629000,7.84550714492798
"XLE","Energy","2004-04-02",0.447287299473542,2320200,7.88067770004272
"XLE","Energy","2004-04-05",0.513618563432683,1083000,7.92125844955444
"XLE","Energy","2004-04-06",0,1184000,7.92125844955444
"XLE","Energy","2004-04-07",0,2812400,7.92125844955444
"XLE","Energy","2004-04-08",0.884054827266922,2323600,7.99159717559814
"XLE","Energy","2004-04-12",1.87795771659172,2562400,8.14309406280518
"XLE","Energy","2004-04-13",-0.867506485658343,2517600,8.07275772094727
"XLE","Energy","2004-04-14",0.200899079732686,2885600,8.08899211883545
"XLE","Energy","2004-04-15",1.32885873770805,1868200,8.19720077514648
"XLE","Energy","2004-04-16",0.788978567276244,1464400,8.26213073730469
"XLE","Energy","2004-04-19",-0.229466792569832,1958000,8.24319362640381
"XLE","Energy","2004-04-20",-2.05579576844714,1379200,8.07546043395996
"XLE","Energy","2004-04-21",-0.335527913117639,2686000,8.04841041564941
"XLE","Energy","2004-04-22",1.96374912165997,919000,8.20802307128906
"XLE","Energy","2004-04-23",-0.794188546583996,2653600,8.14309406280518
"XLE","Energy","2004-04-26",0.563195704360053,2206800,8.18908500671387
"XLE","Energy","2004-04-27",2.0599289713235,5102200,8.35952377319336
"XLE","Energy","2004-04-28",-1.43417729910058,2733600,8.24048900604248
"XLE","Energy","2004-04-29",-2.42578678393386,2135800,8.04299736022949
"XLE","Energy","2004-04-30",0.369332921692545,2504400,8.07275772094727
"XLE","Energy","2004-05-03",2.28594969600349,4479200,8.25942230224609
"XLE","Energy","2004-05-04",0.0655280144734149,1811000,8.26483631134033
"XLE","Energy","2004-05-05",0.326802005916127,1378000,8.29189014434814
"XLE","Energy","2004-05-06",-0.490581266007606,1296200,8.25131130218506
"XLE","Energy","2004-05-07",-2.456165625944,1331200,8.05111408233643
"XLE","Energy","2004-05-10",-2.93239723352912,3769800,7.81845140457153
"XLE","Energy","2004-05-11",1.71530707210232,2000600,7.95371866226196
"XLE","Energy","2004-05-12",0.610411601521887,6504000,8.00241756439209
"XLE","Energy","2004-05-13",-0.27084211336863,3138000,7.98077297210693
"XLE","Energy","2004-05-14",1.17946167253211,3114800,8.07546043395996
"XLE","Energy","2004-05-17",0,3456800,8.07546043395996
"XLE","Energy","2004-05-18",-1.48496054751215,3787400,7.95642900466919
"XLE","Energy","2004-05-19",-0.443019334388151,6030200,7.92125844955444
"XLE","Energy","2004-05-20",-0.102544220863043,2638000,7.91313982009888
"XLE","Energy","2004-05-21",-0.479809852243518,3207600,7.87526273727417
"XLE","Energy","2004-05-24",2.24200411639113,5770000,8.05382061004639
"XLE","Energy","2004-05-25",1.66555820493413,4566400,8.18908500671387
"XLE","Energy","2004-05-26",-0.829317408708219,4302200,8.12145233154297
"XLE","Energy","2004-05-27",-1.40892254203315,6510800,8.0078296661377
"XLE","Energy","2004-05-28",0.50548367130534,4801400,8.04841041564941
"XLE","Energy","2004-06-01",1.36872610683896,5863200,8.15932846069336
"XLE","Energy","2004-06-02",-0.199165531762979,3585800,8.14309406280518
"XLE","Energy","2004-06-03",-0.901015152972073,4334600,8.07005310058594
"XLE","Energy","2004-06-04",-0.504148370659152,1881800,8.02947044372559
"XLE","Energy","2004-06-07",1.83617499898334,3925400,8.17826747894287
"XLE","Energy","2004-06-08",-0.431011475352117,3638200,8.14309406280518
"XLE","Energy","2004-06-09",-0.800499206000271,6429000,8.07816886901855
"XLE","Energy","2004-06-10",1.2645527226951,3868000,8.18097019195557
"XLE","Energy","2004-06-14",-0.763482943598381,1798200,8.11874771118164
"XLE","Energy","2004-06-15",1.42268985856355,2675400,8.23507785797119
"XLE","Energy","2004-06-16",1.91968333925239,3869400,8.39469242095947
"XLE","Energy","2004-06-17",0.738523786136902,1823200,8.45691871643066
"XLE","Energy","2004-06-18",0.269412918490719,1731600,8.47973346710205
"XLE","Energy","2004-06-21",-0.22449602413559,953200,8.46071815490723
"XLE","Energy","2004-06-22",0.671892181766909,2174000,8.51775646209717
"XLE","Energy","2004-06-23",1.67589375728858,5333400,8.66170787811279
"XLE","Energy","2004-06-24",-0.597534444712622,7364600,8.61010551452637
"XLE","Energy","2004-06-25",-0.569429571375446,2848000,8.56121635437012
"XLE","Energy","2004-06-28",-1.4379913091747,6844000,8.43898773193359
"XLE","Energy","2004-06-29",0.545693798635494,3332000,8.48516464233398
"XLE","Energy","2004-06-30",0.765293748562756,4984600,8.55035018920898
"XLE","Energy","2004-07-01",0.127003761976452,1904200,8.56121635437012
"XLE","Energy","2004-07-02",0.379968666572017,726600,8.5938081741333
"XLE","Energy","2004-07-06",0.252542235469733,1363400,8.61553859710693
"XLE","Energy","2004-07-07",0.59718076040931,1155400,8.66714286804199
"XLE","Energy","2004-07-08",-0.502694136015025,3132800,8.62368297576904
"XLE","Energy","2004-07-09",0.565338473720489,1035400,8.67257404327393
"XLE","Energy","2004-07-12",-0.565338473720489,1666800,8.62368297576904
"XLE","Energy","2004-07-13",-0.252225821395902,1552200,8.60195922851562
"XLE","Energy","2004-07-14",1.19272895387028,2703800,8.70517158508301
"XLE","Energy","2004-07-15",0.653009794316617,1666200,8.76220321655273
"XLE","Energy","2004-07-16",1.20169687693146,2277600,8.86813354492188
"XLE","Energy","2004-07-19",-0.337414461855845,1434000,8.83826160430908
"XLE","Energy","2004-07-20",-0.307878113731519,1330600,8.81109237670898
"XLE","Energy","2004-07-21",-1.80397828900389,2030400,8.65356731414795
"XLE","Energy","2004-07-22",0.313352945316536,3672600,8.68072605133057
"XLE","Energy","2004-07-23",-0.376168001034927,5472600,8.64813327789307
"XLE","Energy","2004-07-26",-0.883323244269096,3911800,8.57207870483398
"XLE","Energy","2004-07-27",1.00881480003263,3541400,8.65899276733398
"XLE","Energy","2004-07-28",0.687703430551201,3710400,8.71874618530273
"XLE","Energy","2004-07-29",0.713995832690317,3148400,8.78122043609619
"XLE","Energy","2004-07-30",0.370499030518623,2158800,8.81381511688232
"XLE","Energy","2004-08-02",-0.123307494879077,1776000,8.80295372009277
"XLE","Energy","2004-08-03",1.19610290900241,3836000,8.90887832641602
"XLE","Energy","2004-08-04",-2.34435530263646,7684200,8.70245170593262
"XLE","Energy","2004-08-05",-1.50945320527964,4745600,8.57207870483398
"XLE","Energy","2004-08-06",-2.01638238172421,5498200,8.40096378326416
"XLE","Energy","2004-08-09",1.60363768736405,4231600,8.53677082061768
"XLE","Energy","2004-08-10",-0.382557097482206,4610800,8.50417518615723
"XLE","Energy","2004-08-11",-0.512318296704795,9452400,8.46071815490723
"XLE","Energy","2004-08-12",-1.29243208110466,4030800,8.35207271575928
"XLE","Energy","2004-08-13",1.22821862910643,3305600,8.45528697967529
"XLE","Energy","2004-08-16",0.608475871763403,1780400,8.50689220428467
"XLE","Energy","2004-08-17",-2.32567131291401,10978800,8.31133270263672
"XLE","Energy","2004-08-18",1.29870363659741,4382200,8.41997623443604
"XLE","Energy","2004-08-19",0.322066022387624,4529000,8.4471378326416
"XLE","Energy","2004-08-20",1.02368232721277,4408200,8.53405380249023
"XLE","Energy","2004-08-23",-1.24901166252469,3313800,8.42812538146973
"XLE","Energy","2004-08-24",-0.258142492812263,3781200,8.40639686584473
"XLE","Energy","2004-08-25",0.644111062287989,4374400,8.46071815490723
"XLE","Energy","2004-08-26",0.703774186380635,2624800,8.52047252655029
"XLE","Energy","2004-08-27",0.635537020703891,2040800,8.57479572296143
"XLE","Energy","2004-08-30",-0.444435812897526,3941000,8.53677082061768
"XLE","Energy","2004-08-31",1.64093160629659,2281600,8.67800903320312
"XLE","Energy","2004-09-01",1.73752980383939,4444400,8.83010959625244
"XLE","Energy","2004-09-02",0.796599159546396,2726400,8.90073108673096
"XLE","Energy","2004-09-03",0.213388379870905,4538600,8.91974449157715
"XLE","Energy","2004-09-07",-0.121895747277012,2626400,8.90887832641602
"XLE","Energy","2004-09-08",0.0914624749852599,5696000,8.91703033447266
"XLE","Energy","2004-09-09",1.42140472516652,3771400,9.04468250274658
"XLE","Energy","2004-09-10",-0.541953052605892,4516000,8.9957971572876
"XLE","Energy","2004-09-13",0.691998004149363,3563600,9.05826377868652
"XLE","Energy","2004-09-14",0.448757312960524,3050000,9.0990047454834
"XLE","Energy","2004-09-15",-0.328891650828256,5238200,9.06912803649902
"XLE","Energy","2004-09-16",0.299058036426025,2206600,9.09629058837891
"XLE","Energy","2004-09-17",1.67372595771087,4879800,9.24981880187988
"XLE","Energy","2004-09-20",0.0294725027241594,3253600,9.25254535675049
"XLE","Energy","2004-09-21",2.44554771429111,7798200,9.48161029815674
"XLE","Energy","2004-09-22",-0.634748191897261,6675600,9.42161655426025
"XLE","Energy","2004-09-23",-0.930547567927364,6543800,9.3343505859375
"XLE","Energy","2004-09-24",1.13292823305819,6473400,9.44070339202881
"XLE","Energy","2004-09-27",-0.0577682700130477,4636200,9.43525123596191
"XLE","Energy","2004-09-28",1.69081181302295,4997200,9.59613990783691
"XLE","Energy","2004-09-29",-1.34461105735211,6433600,9.46797275543213
"XLE","Energy","2004-09-30",0.603039772987568,1727000,9.52524089813232
"XLE","Energy","2004-10-01",1.42125852139876,2359200,9.66158580780029
"XLE","Energy","2004-10-04",-0.11296581570992,4483000,9.65067768096924
"XLE","Energy","2004-10-05",1.06806731980473,5673600,9.75430583953857
"XLE","Energy","2004-10-06",1.82830140310069,6013200,9.93428421020508
"XLE","Energy","2004-10-07",-0.771598705727827,7361200,9.85792636871338
"XLE","Energy","2004-10-08",0.110592185081915,4492800,9.86883449554443
"XLE","Energy","2004-10-11",-0.860291091734444,4842000,9.78429794311523
"XLE","Energy","2004-10-12",-1.14924722857421,6093400,9.67249584197998
"XLE","Energy","2004-10-13",-2.10835277379746,14263800,9.47070026397705
"XLE","Energy","2004-10-14",0.802990560177674,9593400,9.5470552444458
"XLE","Energy","2004-10-15",0.427571287144213,3535000,9.58796310424805
"XLE","Energy","2004-10-18",-1.34580584422586,3382000,9.459792137146
"XLE","Energy","2004-10-19",-0.288631723606914,3410600,9.43252754211426
"XLE","Energy","2004-10-20",2.1733308258022,4951000,9.63977146148682
"XLE","Energy","2004-10-21",0.56416354769655,4937200,9.69430923461914
"XLE","Energy","2004-10-22",-0.197051539138959,2859800,9.67522525787354
"XLE","Energy","2004-10-25",0.0845165003294568,5146000,9.68340587615967
"XLE","Energy","2004-10-26",1.09229258793593,3654800,9.78975677490234
"XLE","Energy","2004-10-27",-1.74211831429503,10602800,9.62068462371826
"XLE","Energy","2004-10-28",-1.77300698882012,15395600,9.45161247253418
"XLE","Energy","2004-10-29",1.37540032591175,9065800,9.5825080871582
"XLE","Energy","2004-11-01",-0.599415038753115,7991800,9.52524089813232
"XLE","Energy","2004-11-02",-1.49988780567383,13847200,9.38343906402588
"XLE","Energy","2004-11-03",1.98537437919235,6939600,9.5715970993042
"XLE","Energy","2004-11-04",1.1894646445235,7200400,9.68612766265869
"XLE","Energy","2004-11-05",0.589488031091845,12255800,9.74339485168457
"XLE","Energy","2004-11-08",-1.66502421038075,7066600,9.5825080871582
"XLE","Energy","2004-11-09",-0.914851866978728,11947200,9.49524211883545
"XLE","Energy","2004-11-10",1.17063543637159,10157400,9.6070499420166
"XLE","Energy","2004-11-11",-0.198872946981865,6057000,9.58796310424805
"XLE","Energy","2004-11-12",2.08281435479241,5758800,9.78975677490234
"XLE","Energy","2004-11-15",-2.19671779580946,8223800,9.57704830169678
"XLE","Energy","2004-11-16",0,4883800,9.57704830169678
"XLE","Energy","2004-11-17",1.55395457005127,7941000,9.7270336151123
"XLE","Energy","2004-11-18",0.781931579208317,4390000,9.80339050292969
"XLE","Energy","2004-11-19",1.18900041571783,7872800,9.9206485748291
"XLE","Energy","2004-11-22",1.58165905873258,7439600,10.0788068771362
"XLE","Energy","2004-11-23",0.620408175821785,3691800,10.1415309906006
"XLE","Energy","2004-11-24",0.830112963307128,7098400,10.2260675430298
"XLE","Energy","2004-11-26",0.425808690823049,2064200,10.2697038650513
"XLE","Energy","2004-11-29",-0.532554105424721,5403800,10.2151575088501
"XLE","Energy","2004-11-30",0.133432620566731,6979600,10.2287969589233
"XLE","Energy","2004-12-01",-2.4286377878397,14345400,9.98336887359619
"XLE","Energy","2004-12-02",-2.68527925266171,12799200,9.7188549041748
"XLE","Energy","2004-12-03",0.977246566751155,7960200,9.81429767608643
"XLE","Energy","2004-12-06",0.0555183477623178,2995400,9.81974792480469
"XLE","Energy","2004-12-07",-2.10472928486376,6882200,9.6152286529541
"XLE","Energy","2004-12-08",0.678381851564636,9152800,9.68067836761475
"XLE","Energy","2004-12-09",0.841466143176328,6512000,9.76248168945312
"XLE","Energy","2004-12-10",-0.700760306010206,5593800,9.69430923461914
"XLE","Energy","2004-12-13",1.75666002436294,6084200,9.86610984802246
"XLE","Energy","2004-12-14",0.303607154278041,4825800,9.89610958099365
"XLE","Energy","2004-12-15",0.74121188783054,10615600,9.96973323822021
"XLE","Energy","2004-12-16",-1.01720662535327,5357800,9.86883449554443
"XLE","Energy","2004-12-17",-0.0249735889166658,6285200,9.86637020111084
"XLE","Energy","2004-12-20",1.21318334311407,3894600,9.98679637908936
"XLE","Energy","2004-12-21",0.84596017587959,5824600,10.0716390609741
"XLE","Energy","2004-12-22",-1.36804683136664,7979600,9.93479251861572
"XLE","Energy","2004-12-23",0.576837197021085,4261200,9.99226570129395
"XLE","Energy","2004-12-27",-1.7684090172406,8936000,9.81711483001709
"XLE","Energy","2004-12-28",0.694484580271393,4389600,9.88553047180176
"XLE","Energy","2004-12-29",0.744721674599047,4213600,9.95942497253418
"XLE","Energy","2004-12-30",-0.4406040068762,2311000,9.91563987731934
"XLE","Energy","2004-12-31",0.248064191980202,1264400,9.94026756286621
"XLE","Energy","2005-01-03",-3.75917197991624,7963200,9.57353210449219
"XLE","Energy","2005-01-04",-0.515943524364504,12666600,9.52426528930664
"XLE","Energy","2005-01-05",-0.432005820090042,7948000,9.48320865631104
"XLE","Energy","2005-01-06",1.71681853395302,10057600,9.64742374420166
"XLE","Energy","2005-01-07",-0.797462989461595,9445800,9.5707950592041
"XLE","Energy","2005-01-10",0.740744973475049,9003600,9.64195346832275
"XLE","Energy","2005-01-11",0.141803906136273,3295800,9.65563583374023
"XLE","Energy","2005-01-12",1.74214682341365,7048000,9.82532501220703
"XLE","Energy","2005-01-13",0.666228385542844,7199600,9.8910026550293
"XLE","Energy","2005-01-14",0.881570432013357,3292000,9.97858428955078
"XLE","Energy","2005-01-18",0.982560242270436,8216000,10.0771131515503
"XLE","Energy","2005-01-19",-0.353708423057597,5354000,10.0415325164795
"XLE","Energy","2005-01-20",-1.01358055991465,7888400,9.94026756286621
"XLE","Energy","2005-01-21",0.220027573274839,8703600,9.96216297149658
"XLE","Energy","2005-01-24",0.875291311795712,7715000,10.0497436523438
"XLE","Energy","2005-01-25",0.407682995301473,4257000,10.0907983779907
"XLE","Energy","2005-01-26",0.97166793702046,7096400,10.1893253326416
"XLE","Energy","2005-01-27",0.882480846872147,5924600,10.2796421051025
"XLE","Energy","2005-01-28",-1.20532538160361,9997800,10.1564826965332
"XLE","Energy","2005-01-31",1.17865883601858,11261400,10.2769012451172
"XLE","Energy","2005-02-01",1.69002845619772,8331000,10.4520597457886
"XLE","Energy","2005-02-02",1.37828691621991,6205200,10.5971164703369
"XLE","Energy","2005-02-03",0.489473080734593,5870200,10.6491136550903
"XLE","Energy","2005-02-04",0.359129950465675,8835600,10.6874265670776
"XLE","Energy","2005-02-07",-0.667986783070562,7347600,10.6162738800049
"XLE","Energy","2005-02-08",0.719264933092223,4345200,10.6929082870483
"XLE","Energy","2005-02-09",-0.179347442619671,11826400,10.6737480163574
"XLE","Energy","2005-02-10",2.70659272819578,11408400,10.9665880203247
"XLE","Energy","2005-02-11",0.86968641989027,8490400,11.0623788833618
"XLE","Energy","2005-02-14",0.123615938278565,5754200,11.0760622024536
"XLE","Energy","2005-02-15",0.222172448870506,5439200,11.100697517395
"XLE","Energy","2005-02-16",2.77184640734487,10859600,11.4126958847046
"XLE","Energy","2005-02-17",-1.35198232328859,10380200,11.2594366073608
"XLE","Energy","2005-02-18",2.18782375393332,13099400,11.508487701416
"XLE","Energy","2005-02-22",-0.715967580287247,13194600,11.4263849258423
"XLE","Energy","2005-02-23",1.26147403225541,6509400,11.5714387893677
"XLE","Energy","2005-02-24",1.94403617639698,10095200,11.7985925674438
"XLE","Energy","2005-02-25",2.42911425813861,13596200,12.0887031555176
"XLE","Energy","2005-02-28",-0.727136695541519,18948400,12.0011205673218
"XLE","Energy","2005-03-01",-1.95742569880211,14922400,11.7684917449951
"XLE","Energy","2005-03-02",1.45447385670314,12231400,11.9409122467041
"XLE","Energy","2005-03-03",1.6367260107248,19723400,12.13796043396
"XLE","Energy","2005-03-04",1.27706738945434,11982000,12.2939643859863
"XLE","Energy","2005-03-07",-0.692485425507794,14403600,12.2091245651245
"XLE","Energy","2005-03-08",-0.112168661139034,11586800,12.1954374313354
"XLE","Energy","2005-03-09",-2.79909745017104,30848600,11.8588085174561
"XLE","Energy","2005-03-10",-2.05179308071362,39681400,11.6179695129395
"XLE","Energy","2005-03-11",0.821068590189666,21890600,11.7137537002563
"XLE","Energy","2005-03-14",0.721656906664547,20316400,11.7985925674438
"XLE","Energy","2005-03-15",-1.40155493587257,22709200,11.6343822479248
"XLE","Energy","2005-03-16",0.328815650973224,23806400,11.672700881958
"XLE","Energy","2005-03-17",1.72016058155915,23589200,11.8752269744873
"XLE","Energy","2005-03-18",1.2272444042984,16131400,12.0218629837036
"XLE","Energy","2005-03-21",-0.871775736875069,17719400,11.9175148010254
"XLE","Energy","2005-03-22",-1.20537063709616,19579800,11.7747268676758
"XLE","Energy","2005-03-23",-1.93083030450674,48613000,11.5495576858521
"XLE","Energy","2005-03-24",-0.0713845122789269,21760800,11.5413160324097
"XLE","Energy","2005-03-28",0.118918382087463,21631200,11.5550489425659
"XLE","Energy","2005-03-29",-1.62916471689161,18394800,11.3683233261108
"XLE","Energy","2005-03-30",1.48647873946137,48348400,11.5385732650757
"XLE","Energy","2005-03-31",2.00263741023834,24952200,11.7719783782959
"XLE","Energy","2005-04-01",2.44250111487161,17830400,12.0630493164062
"XLE","Energy","2005-04-04",-0.868762380412091,28208400,11.958703994751
"XLE","Energy","2005-04-05",-1.27092027779518,17903600,11.8076801300049
"XLE","Energy","2005-04-06",1.5690254573514,20893000,11.9944067001343
"XLE","Energy","2005-04-07",-0.390024272817913,38581400,11.9477167129517
"XLE","Energy","2005-04-08",-1.83232505111794,23421400,11.7307891845703
"XLE","Energy","2005-04-11",0.746268040213494,23246400,11.8186597824097
"XLE","Energy","2005-04-12",-1.59256868773503,29360800,11.6319303512573
